condition,value,count,mean_1h,median_1h,std_1h,positive_pct_1h,samples_1h,mean_6h,median_6h,std_6h,positive_pct_6h,samples_6h,mean_24h,median_24h,std_24h,positive_pct_24h,samples_24h
is_product_announcement,True,49,-0.038305713353231206,0.0858915221886374,1.2848213964266175,52.77777777777778,36,-0.6534837117738642,-0.4180411784779804,1.6549735017350873,37.5,16,-1.501052787186822,-1.1840807751824776,3.146269021874582,30.0,30
is_product_announcement,False,75,0.5621320511110911,0.3685885574716911,1.5795388880041648,61.29032258064516,31,1.2733296941312269,1.2854068399920888,3.094712370677878,71.42857142857143,14,0.336130126366049,0.862096389374894,3.6712622826534,56.00000000000001,25
